district,taluka,area_ha,annual_recharge_ham,annual_extraction_ham,stage_of_extraction_pct,category_raw,source_page,assessment_unit_id,matched_taluka_in_db,match_score,status
NAGPUR,RAMTEK,63271.0,6016.2,2292.2,38.1,safe,207,e98de222-4885-4d45-9816-50026a21f9c1,RAMTEK,1.0,matched
NAGPUR,SAONER,56237.0,4913.5,3405.8,69.3,safe,207,86bd9a7b-bc81-468f-8774-439850cab380,Saoner,1.0,matched
NAGPUR,UMRED,82492.0,9239.5,3424.2,37.1,safe,207,e20ae1f8-d143-4a15-817f-0eda693cd9ca,UMRED,1.0,matched
NANDED,MUDKHED,32394.0,3932.2,2090.8,53.2,safe,207,02f08c30-a6b3-4570-b184-39b3bda4d2ff,MUDKHED,1.0,matched
NANDED,KINWAT,147562.0,15389.3,3790.5,24.6,safe,207,52af5bf3-5fa1-4e19-ab45-243e8e117e20,KINWAT,1.0,matched
NANDED,ARDHAPUR,28176.0,3984.9,2317.6,58.2,safe,207,eecb8323-2a27-4c4a-ab77-6f9795598316,ARDHAPUR,1.0,matched
NANDED,BHOKAR,63026.0,6674.0,2207.4,33.1,safe,207,,no taluka candidate above cutoff,0.0,unmatched
NANDED,BILOLI,58037.0,6263.2,1348.7,21.5,safe,207,219a776c-f387-41aa-99d4-3024f8150ca0,BILOLI,1.0,matched
NANDED,DEGLOOR,66590.0,6719.6,2370.1,35.3,safe,207,4ab2bfcf-106b-478b-8c9f-066f0db3338d,DEGLUR,1.0,matched
NANDED,DHARMABAD,33537.0,4128.5,633.9,15.4,safe,208,64b82057-7d85-4371-918c-9bf15842fc1d,DHARMABAD,1.0,matched
NANDED,HADGAON,100411.0,13385.5,5143.8,38.4,safe,208,b85804f3-5358-4828-a68f-8afb1d0e95c3,HADGAON,1.0,matched
NANDED,,49896.0,5381.1,2044.9,38.0,safe,208,,no taluka candidate above cutoff,0.0,unmatched
NANDED,KANDHAR,77962.0,9887.8,2631.7,26.6,safe,208,eecb8323-2a27-4c4a-ab77-6f9795598316,ARDHAPUR,0.667,review
NANDED,LOHA,84955.0,10519.7,3304.7,31.4,safe,208,b5143e1d-6d51-4957-9e88-990c24437cee,Loha,1.0,matched
NANDED,MAHUR,49818.0,5351.1,2072.6,38.7,safe,208,eecb8323-2a27-4c4a-ab77-6f9795598316,ARDHAPUR,0.615,review
NANDED,MUKHED,87594.0,8850.3,2353.6,26.6,safe,208,02f08c30-a6b3-4570-b184-39b3bda4d2ff,MUDKHED,0.923,matched
NANDED,NAIGAON,56560.0,6963.4,2035.4,29.2,safe,208,ee056c5d-67c3-45d6-8357-eae1fc9997fb,NAIGAON,1.0,matched
NANDED,NANDED,40633.0,5893.4,2529.0,42.9,safe,208,,no taluka candidate above cutoff,0.0,unmatched
NANDED,UMARI,40620.0,4702.8,1335.6,28.4,safe,208,2fd8fec5-662b-409d-8402-288b371772ab,Umri,1.0,matched
NANDURBAR,NANDURBAR,98370.0,11543.0,6134.7,53.1,safe,208,c220cb3d-c63e-4ebb-b31a-94ea15edbc14,NANDURBAR,1.0,matched
NANDURBAR,AKKALKUVA,41428.0,5223.7,1769.5,33.9,safe,208,d9b56b7d-b021-4899-986d-29d3c772277e,AKKALKUWA,1.0,matched
NANDURBAR,AKRANI,37951.0,4314.8,1022.6,23.7,safe,208,,no taluka candidate above cutoff,0.0,unmatched
NANDURBAR,NAWAPUR,90952.0,14850.0,4709.8,31.7,safe,208,a40dec33-6b61-428e-99d3-5afa4062f825,NAWAPUR,1.0,matched
NANDURBAR,SHAHADA,113802.0,12692.5,4701.2,37.0,safe,208,bab6bb73-1dfb-4116-a59a-2c52ff0f1e27,SHAHADE,1.0,matched
NANDURBAR,TALODA,32775.0,4360.0,1837.9,42.2,safe,208,be8d467a-0b7f-45ee-bfc7-9f4c30b9f468,TALODE,1.0,matched
NASHIK,SINNAR,126789.0,16315.3,16020.4,98.2,critical,208,d63070d8-5453-4792-a123-4b98b7ed2c54,SINNAR,1.0,matched
NASHIK,KALWAN,61064.0,7744.7,4821.0,62.2,safe,208,d7fe7d89-c99a-4e5d-b9f0-12b85974c3c1,KALWAN,1.0,matched
NASHIK,NIPHAD,112934.0,16538.1,15903.5,96.2,critical,208,118df22b-9101-4376-b6a3-7cc47c872dc4,NIPHAD,1.0,matched
NASHIK,BAGLAN SATANA,132843.0,12444.4,10172.9,81.7,semi_critical,208,03a9ddd3-22ae-4800-ac42-7b65fa394eb9,BAGLAN,1.0,matched
NASHIK,CHANDWAD,79776.0,10852.4,8928.6,82.3,semi_critical,208,c9994644-7fd2-47ba-9fc7-1fc229014b98,NANDGAON,0.5,review
NASHIK,DEOLA,50983.0,6262.1,5684.4,90.8,critical,208,1291341b-2fb2-4c88-8ffa-3ab5a7bac7eb,DEOLA,1.0,matched
NASHIK,DINDORI,90388.0,11516.1,7178.0,62.3,safe,208,520f642f-991b-45b2-b992-9735c904aa49,DINDORI,1.0,matched
NASHIK,MALEGAON,158540.0,18825.6,11306.9,60.1,safe,209,af98dd17-85df-481d-ad6c-5131ebb43a87,MALEGAON,1.0,matched
NASHIK,NANDGAON,108456.0,10103.7,5959.4,59.0,safe,209,c9994644-7fd2-47ba-9fc7-1fc229014b98,NANDGAON,1.0,matched
NASHIK,NASIK,73730.0,14439.7,6384.9,44.2,safe,209,b0825c50-99a0-4f05-b5ce-0fa033fc3f68,NASHIK,0.909,matched
NASHIK,PETH,49647.0,10115.6,537.7,5.3,safe,209,,no taluka candidate above cutoff,0.0,unmatched
NASHIK,SURGANA,72303.0,11787.6,1478.6,12.5,safe,209,31992f99-0355-4c90-bf23-13bb01ca96e4,SURGANA,1.0,matched
NASHIK,,68122.0,11367.9,1302.7,11.5,safe,209,,no taluka candidate above cutoff,0.0,unmatched
NASHIK,IGATPURI,66295.0,16658.9,4208.1,25.3,safe,209,48abdb53-7349-4b0a-861b-59a0d954d654,IGATPURI,1.0,matched
NASHIK,YEOLA,96986.0,12388.3,9555.2,77.1,semi_critical,209,60ae7715-9f43-40e8-a566-a04ff4253286,YEVLA,1.0,matched
OSMANABAD,WASHI,53518.6,6285.1,4158.4,66.2,safe,209,c4e1d0f3-05f0-4a8c-92e7-6de29448ee8c,Washi,1.0,matched
OSMANABAD,BHOOM,43220.0,4583.6,2943.0,64.2,safe,209,8daf68f0-3872-41e3-8c5f-18f9b0f9fa0a,BHUM,1.0,matched
OSMANABAD,KALAMB,85658.4,9578.3,6783.9,70.8,semi_critical,209,,no taluka candidate above cutoff,0.0,unmatched
OSMANABAD,LOHARA,48285.0,6946.8,4006.3,57.7,safe,209,aaa4f6c5-07aa-42f7-b9b8-3542a2d6902e,Lohara,1.0,matched
OSMANABAD,OMERGA,89487.0,12326.2,7005.1,56.8,safe,209,a7be0cfc-20e2-48ce-83f5-4021bc5fe8d4,UMARGA,1.0,matched
OSMANABAD,OSMANABAD,118844.0,15445.9,11581.5,75.0,semi_critical,209,5d765f6f-1864-4672-8966-205064308728,OSMANABAD,1.0,matched
OSMANABAD,PARANDA,98394.0,9330.8,5476.0,58.7,safe,209,94a2fb22-f44b-49e9-a5c2-7df16d548a64,PARANDA,1.0,matched
OSMANABAD,TULJAPUR,134221.0,17084.2,8635.1,50.5,safe,209,4cdeecfb-c104-4967-9297-30e0f3221b5b,TULJAPUR,1.0,matched
PALGHAR,JAWHAR,32747.0,2509.8,276.0,11.0,safe,209,7a097537-4767-4a3d-9544-05026a80f982,PALGHAR,0.615,review
PALGHAR,DAHANU,52734.0,4232.3,1324.2,31.3,safe,209,92617784-3a30-4f71-9f41-2b34dc336586,DAHANU,1.0,matched
PALGHAR,MOKHADA,17627.0,1307.7,178.7,13.7,safe,209,b7a2869c-8068-4840-a42c-4e40b40201fc,MOKHADA,1.0,matched
PALGHAR,PALGHAR,58251.0,4928.9,1361.4,27.6,safe,209,7a097537-4767-4a3d-9544-05026a80f982,PALGHAR,1.0,matched
PALGHAR,TALASARI,18518.0,1007.8,318.1,31.6,safe,209,fef7ea18-c4cc-4dc7-a4a8-881add7ae5d5,TALASARI,1.0,matched
PALGHAR,VASAI,32750.0,1749.6,662.9,37.9,safe,209,14a61c21-4533-47de-bf9a-f4234971220d,VASAI,1.0,matched
PALGHAR,VIKRAMGAD,28840.0,2495.7,402.1,16.1,safe,209,,no taluka candidate above cutoff,0.0,unmatched
PALGHAR,WADA,34619.0,2325.7,380.1,16.3,safe,210,b7a2869c-8068-4840-a42c-4e40b40201fc,MOKHADA,0.545,review
PARBHANI,PARBHANI,113532.0,13347.4,6633.2,49.7,safe,210,fb32f01e-af9f-4e20-afb7-615a2a8952f7,PARBHANI,1.0,matched
PARBHANI,GANGAKHED,51836.0,8258.9,3398.1,41.1,safe,210,,no taluka candidate above cutoff,0.0,unmatched
PARBHANI,JINTUR,127004.0,17938.2,6964.4,38.8,safe,210,21718654-86ab-4b22-befb-1ca69cccb2ce,JINTUR,1.0,matched
PARBHANI,MANWAT,46817.0,6570.7,2930.3,44.6,safe,210,25c9f468-387d-4dd5-a8ed-eb5394b34ec4,MANWAT,1.0,matched
PARBHANI,PALAM,50884.0,5721.3,3067.4,53.6,safe,210,ec14604f-91b7-498b-ba1a-bd64513f8958,Palam,1.0,matched
PARBHANI,PATHARI,57963.0,7726.7,3982.1,51.5,safe,210,85608d24-5320-40e7-8894-07279ebc6071,PATHRI,0.923,matched
PARBHANI,PURNA,65182.0,11409.2,5129.0,45.0,safe,210,b327e84f-0258-4355-b832-412368ccfb92,Purna,1.0,matched
PARBHANI,SELU,72703.0,7452.9,4141.5,55.6,safe,210,c421a048-6279-4f43-b143-d31c6453fe1a,Sailu,1.0,matched
PARBHANI,SONPEPTH,35479.0,3641.2,1916.4,52.6,safe,210,ad38cd41-0227-48d7-bc26-a35093587fa9,Sonpeth,0.933,matched
PUNE,JUNNAR,109757.4,16116.9,13728.7,85.2,semi_critical,210,f402e3cf-ffc7-4275-8293-2dbef9ea1855,JUNNAR,1.0,matched
PUNE,AMBEGAON,78670.7,11575.7,8988.8,77.7,semi_critical,210,6737afd6-e6d6-4a81-9617-dc6acc5cf606,AMBEGAON,1.0,matched
PUNE,BARAMATI,137784.7,21036.0,16913.2,80.4,semi_critical,210,dcf6df6a-64b4-432c-baaa-c9cc0f7fadb7,BARAMATI,1.0,matched
PUNE,BHOR,34070.2,3947.9,1673.3,42.4,safe,210,c35e7ae6-e0cc-46b4-9b14-de5a66421818,BHOR,1.0,matched
PUNE,DAUND,126393.0,16266.2,11458.1,70.4,semi_critical,210,d2aab016-154d-4069-9d2f-07309aef1f39,DAUND,1.0,matched
PUNE,HAVELI,121553.7,12861.5,7804.2,60.7,safe,210,d3c5880c-3d50-4f11-b83c-e091d9cbe749,HAVELI,1.0,matched
PUNE,INDAPUR,146762.1,28672.6,20229.1,70.6,semi_critical,210,e3e46fd4-b00f-453a-8c36-a36ba66e2ff8,INDAPUR,1.0,matched
PUNE,KHED,128314.7,13555.8,10542.7,77.8,semi_critical,210,03b0bed4-cfea-4d3c-b16d-c5b8076671e6,KHED,1.0,matched
PUNE,MAVAL,78615.5,8583.0,1891.5,22.0,safe,210,903cb8d0-f236-4ed8-b881-42aef7f4f739,MAWAL,1.0,matched
PUNE,MULSHI,44401.6,7601.3,1570.2,20.7,safe,210,a8b517c0-2537-44dd-9266-209fd8bd7750,MULSHI,1.0,matched
PUNE,PURANDHAR,97519.3,12739.2,10854.4,85.2,semi_critical,210,1342e65a-c178-41e9-9674-e50b2c65aeb7,PURANDHAR,1.0,matched
PUNE,SHIRUR,148690.7,14928.2,14141.3,94.7,critical,210,4680b40d-bc9c-498c-a0a8-6fe3245e3595,SHIRUR,1.0,matched
PUNE,VELHE,23194.4,4749.6,449.6,9.5,safe,210,a987e4a5-bf4f-4004-899a-cf7897b788cc,VELHE,1.0,matched
RAIGAD,ALIBAG,25313.0,2619.0,1226.5,46.8,safe,210,456da843-29b2-4a39-a8c0-23851a103462,ALIBAG,1.0,matched
RAIGAD,KARJAT,38139.0,3550.9,342.2,9.6,safe,211,376cea7c-75cb-42d7-9e38-25c25895e174,KARJAT,1.0,matched
RAIGAD,KHALAPUR,31561.0,3726.0,348.0,9.3,safe,211,459de124-8feb-4ad0-b26f-72c2492c24be,KHALAPUR,1.0,matched
RAIGAD,MAHAD,27363.0,2247.9,376.1,16.7,safe,211,51d9a13a-8da3-43ef-b01d-ac2c36db88b2,MAHAD,1.0,matched
RAIGAD,MANGAON,51136.0,4273.2,382.7,9.0,safe,211,4c935a7a-a959-4d89-ba5b-b21232bf4013,MANGAON,1.0,matched
RAIGAD,MHASALA,14830.0,1270.3,531.6,41.9,safe,211,076555e4-6d7d-457c-b8ff-90a7754d9d57,MHASLA,0.923,matched
RAIGAD,PANVEL,35584.0,2904.3,884.7,30.5,safe,211,992c15ee-74a6-4037-b966-b5f76fe6680c,PANVEL,1.0,matched
RAIGAD,POLADPUR,11559.0,871.8,134.0,15.4,safe,211,3861797c-f8a6-4c39-b61a-6fa679c1f8b5,POLADPUR,1.0,matched
RAIGAD,ROHA,40981.0,4455.0,460.4,10.3,safe,211,1ef46177-9d38-4525-a4ea-3ed42a47b253,ROHA,1.0,matched
RAIGAD,SUDHAGAD,25712.0,2515.5,281.1,11.2,safe,211,a4393111-e2fc-41d0-bfad-804ac4d61052,SUDHAGAD,1.0,matched
RAIGAD,TALA,8194.0,673.9,254.6,37.8,safe,211,a364add5-9c19-4164-89da-b058554fde48,TALA,1.0,matched
RAIGAD,URAN,17106.0,1760.5,161.3,9.2,safe,211,1ef46177-9d38-4525-a4ea-3ed42a47b253,ROHA,0.5,review
RAIGAD,SHRIWARDHAN,12528.0,1100.4,462.1,42.0,safe,211,e556753a-e98a-45c7-844e-859fd3cdcfb5,SHRIVARDHAN,0.909,matched
RAIGAD,PEN,22164.0,2386.9,247.7,10.4,safe,211,7de81093-2a40-463a-b9f7-977a23ccd74a,PEN,1.0,matched
RAIGAD,MURUD,12589.0,1267.7,297.4,23.5,safe,211,7a6df6de-ddb2-429e-9777-f08dfa4e4d6c,MURUD,1.0,matched
RATNAGIRI,CHIPLUN,79261.0,5960.7,727.6,12.2,safe,211,8da02021-52e5-4110-9b7c-c0fdab88835e,CHIPLUN,1.0,matched
RATNAGIRI,DAPOLI,40731.0,3223.7,847.4,26.3,safe,211,f2a76e3b-16c2-4ca0-a36f-385a4bd13a44,DAPOLI,1.0,matched
RATNAGIRI,GUHAGAR,57545.0,3930.6,1172.3,29.8,safe,211,aa196e74-5dd4-45d4-8b96-9dd0278a69d1,GUHAGAR,1.0,matched
RATNAGIRI,KHED,73065.0,5430.6,649.6,12.0,safe,211,fe5890fb-e694-40b5-950f-121482127d44,KHED,1.0,matched
RATNAGIRI,LANJA,42631.0,3351.6,478.6,14.3,safe,211,df54935f-6b3e-48d5-8d73-511a5021595f,LANJA,1.0,matched
RATNAGIRI,MANDANGAD,26680.0,1991.9,291.2,14.6,safe,211,4d3e00df-406a-4b66-9879-9b813afd0691,MANDANGAD,1.0,matched
RATNAGIRI,RAJAPUR,76472.0,6362.6,904.9,14.2,safe,211,fc5dbb4b-6bee-4ca6-8224-1cfdb06dfd87,RAJAPUR,1.0,matched
RATNAGIRI,RATNAGIRI,50541.0,3693.4,1087.3,29.4,safe,211,77da04cb-c3a2-490b-9190-f11190631061,RATNAGIRI,1.0,matched
RATNAGIRI,SANGAMESHWAR,64381.0,4781.5,541.0,11.3,safe,211,c0da957b-aea9-4ff1-96d9-96eeff5dd56f,SANGAMESHWAR,1.0,matched
SANGLI,ATPADI,84923.0,12125.6,6788.5,56.0,safe,211,8554519c-0bf7-4c8c-b3de-d74979354adf,ATPADI,1.0,matched
SANGLI,JAT,224761.0,25870.7,16514.3,63.8,safe,212,02aadea0-ee69-41c2-ab5a-9384194d65ab,JAT,1.0,matched
SANGLI,KADEGAON,56982.0,13500.2,7770.1,57.6,safe,212,2b234fd7-57cf-4747-bd53-754cd470225c,TASGAON,0.667,review
SANGLI,,74953.0,11298.6,8769.5,77.6,semi_critical,212,,no taluka candidate above cutoff,0.0,unmatched
SANGLI,KHANAPUR,50917.8,12308.5,4019.0,32.7,safe,212,36c7d453-432f-4088-ab59-5f5f77fe2588,KHANAPUR,1.0,matched
SANGLI,MIRAJ,95038.0,16297.6,9147.5,56.1,safe,212,ee04e3ce-d6fb-4ebd-a2d7-747dda0e3ce8,MIRAJ,1.0,matched
SANGLI,PALUS,31212.0,7409.9,2862.3,38.6,safe,212,b6e78223-444a-415d-833f-d226c2ac6f01,PALUS,1.0,matched
SANGLI,SHIRALA,58734.3,6692.5,2170.7,32.4,safe,212,8eeabf0d-5d93-48f4-92b5-b084e019504b,SHIRALA,1.0,matched
SANGLI,WALWA,75922.0,9249.6,4814.9,52.1,safe,212,bbe2c755-a3ee-41b4-a233-dfab807ce4ff,WALWA,1.0,matched
SANGLI,TASGAON,89315.2,16514.7,8274.8,50.1,safe,212,2b234fd7-57cf-4747-bd53-754cd470225c,TASGAON,1.0,matched
SATARA,JAOLI,55215.0,4198.7,1028.0,24.5,safe,212,dfb077f3-4aa1-4e11-97ea-67904eceaa15,JAOLI,1.0,matched
SATARA,KARAD,88323.0,11928.4,7552.9,63.3,safe,212,09bc3378-b0d3-4047-b250-8b547fc847d3,KARAD,1.0,matched
SATARA,KHANDALA,45551.0,4797.3,2966.5,61.8,safe,212,24b62df3-29e0-4d98-9f1c-00b9d2a5a0f7,KHANDALA,1.0,matched
SATARA,KHATAV,126905.0,11500.7,8964.3,77.9,semi_critical,212,cf5814a1-c681-4649-a069-742bede9cf56,KHATAV,1.0,matched
SATARA,KOREGAON,78698.0,12693.7,7157.9,56.4,safe,212,f396b83c-63cf-4518-860d-eb814c2688e3,KOREGAON,1.0,matched
SATARA,,6012.0,207.4,130.9,63.1,safe,212,,no taluka candidate above cutoff,0.0,unmatched
SATARA,MAN,142517.0,13317.5,10833.8,81.4,semi_critical,212,fe42f798-6351-4e3a-b3f1-aac43aa27f5a,MAN,1.0,matched
SATARA,PATAN,93138.0,3292.7,2153.5,65.4,safe,212,c4361e83-0d25-49fa-8cbd-a0e8ccac83cf,PATAN,1.0,matched
SATARA,PHALTAN,110345.0,16386.0,10922.3,66.7,safe,212,be40ebc3-77a4-473f-a7ee-be1b3130ccf3,PHALTAN,1.0,matched
SATARA,SATARA,78336.0,18608.3,8063.6,43.3,safe,212,7501ec2d-43f0-4df4-996b-0a745ac3d0f4,SATARA,1.0,matched
SATARA,WAI,52467.0,8512.1,5716.7,67.2,safe,212,854e39ee-39e8-4b04-845e-50f6892710a6,WAI,1.0,matched
SINDHUDURG,KANKAVALI,46940.6,3975.3,1410.1,35.5,safe,212,78608aa6-0dfe-4a8a-ade0-0abd12efa834,KANKAVLI,0.941,matched
SINDHUDURG,DEVGAD,48229.4,3713.6,1422.0,38.3,safe,212,98517fda-62be-4cee-b549-5b9e97f13136,DEVGAD,1.0,matched
SINDHUDURG,DOUDAMARG,11509.6,635.2,352.9,55.6,safe,212,28549920-97f8-4a9a-86aa-38d9560a6d55,Dodamarg,0.941,matched
SINDHUDURG,KUDAL,49252.2,4607.8,2221.3,48.2,safe,213,79354ad9-f956-41dd-a8b2-0ea755d9c3e0,KUDAL,1.0,matched
SINDHUDURG,MALWAN,38109.0,3304.8,1292.8,39.1,safe,213,73115e43-faac-42ec-8c7c-d46db3949601,MALWAN,1.0,matched
SINDHUDURG,VAIBHAVVWADI,17782.9,1411.2,672.2,47.6,safe,213,d7d13722-26c2-47df-8b45-6188398080bb,VAIBHAVVADI,0.957,matched
SINDHUDURG,VENGURLA,23110.3,1843.5,929.4,50.4,safe,213,fb29f071-788e-49a3-8ef3-8a3da9bfbbe5,VENGURLA,1.0,matched
SINDHUDURG,SAWANTWADI,44371.7,2595.5,1269.9,48.9,safe,213,8a2197bb-84c8-4618-bce4-5dcbe5596daf,SAWANTWADI,1.0,matched
SOLAPUR,AKKALKOT,140705.0,13277.9,7477.3,56.3,safe,213,1ed38a08-8e76-455c-ad74-314bb2e88b8e,AKKALKOT,1.0,matched
SOLAPUR,BARSHI,149562.0,10214.5,8098.6,79.3,semi_critical,213,e03f25fb-2f92-4a02-ac8b-bb9092c18ee0,BARSHI,1.0,matched
SOLAPUR,KARMALA,165983.0,11567.3,8361.2,72.3,semi_critical,213,379fb81e-8089-4193-b4a0-a3e6a24ae5c8,KARMALA,1.0,matched
SOLAPUR,MADHA,155933.0,15763.3,12846.4,81.5,semi_critical,213,fee6d683-722b-428c-9666-88a24acd7cc9,MADHA,1.0,matched
SOLAPUR,MALSHIRAS,149299.0,19557.2,19797.6,101.2,over_exploited,213,58c3b946-abf8-49c8-97a4-d3f09fcd0fbe,MALSHIRAS,1.0,matched
SOLAPUR,MANGALWEDHA,113510.0,9071.0,6767.0,74.6,semi_critical,213,2da2dfc8-ce37-43a4-8bec-b03c66a68d77,MANGALVEDHE,1.0,matched
SOLAPUR,MOHOL,136046.0,13546.1,11950.7,88.2,semi_critical,213,602ac708-5f6c-4b79-bdec-6b7e4b09a73f,MOHOL,1.0,matched
SOLAPUR,N.SOLAPUR,58927.0,6270.2,4210.0,67.1,safe,213,fcfb3baa-4207-48d4-af61-39a12a2a69b7,SOLAPUR SOUTH,0.667,review
SOLAPUR,PANDHARPUR,129010.0,14527.1,10802.2,74.4,semi_critical,213,6341be5a-834c-4c50-b313-ebb8898be1dc,PANDHARPUR,1.0,matched
SOLAPUR,S.SOLAPUR,108415.0,10553.8,6718.5,63.7,safe,213,fcfb3baa-4207-48d4-af61-39a12a2a69b7,SOLAPUR SOUTH,0.667,review
SOLAPUR,SANGOLA,176500.0,14613.6,10724.7,73.4,semi_critical,213,3ec71af8-0ed9-4eaa-a2ac-db4653518a15,SANGOLE,1.0,matched
THANE,BHIVANDI,40634.0,2798.1,1135.2,40.6,safe,213,3fa146c1-f2dd-40dd-bc10-1ae4085704be,BHIWANDI,1.0,matched
THANE,AMBARNATH,26980.0,1729.1,351.6,20.3,safe,213,7b0764ff-2b48-4d96-b969-610ab6c4abae,Ambarnath,1.0,matched
THANE,KALYAN,12643.0,814.9,163.6,20.1,safe,213,db7ff30b-cc27-48ec-a8b4-361ddd23141d,KALYAN,1.0,matched
THANE,MURBAD,54378.0,3576.3,342.3,9.6,safe,213,8989cfc2-9d6a-4070-831d-e2f09c71fa20,MURBAD,1.0,matched
THANE,SHAHAPUR,75675.0,6022.1,716.7,11.9,safe,213,3fe2c6b6-0711-4de6-bcf8-656420c6f5e9,SHAHAPUR,1.0,matched
THANE,THANE,21837.0,1332.3,373.9,28.1,safe,213,3ab4337b-f667-4b6c-a998-e7a708a8c829,THANE,1.0,matched
THANE,ULHASNAGAR,1300.0,82.9,35.1,42.4,safe,213,,no taluka candidate above cutoff,0.0,unmatched
WARDHA,ARVI,79476.0,9513.0,4854.3,51.0,safe,213,,no taluka candidate above cutoff,0.0,unmatched
WARDHA,ASHTI,45935.0,5730.8,3432.3,59.9,safe,214,b6d3ef47-c8d0-4129-94f4-a851931b4022,ASHTI,1.0,matched
WARDHA,HINGANGHAT,91965.0,11863.2,6218.9,52.4,safe,214,234ce851-0e37-4f61-b4b1-8c30b1ae4883,HINGANGHAT,1.0,matched
WARDHA,KARANJA,60320.0,7815.9,5357.4,68.5,safe,214,151b0b52-a669-489c-b231-59ae0903bfd8,KARANJA,1.0,matched
WARDHA,SAMUDRAPUR,92552.0,13679.1,6344.4,46.4,safe,214,84ea725f-5afa-45c9-b634-1a38e670e6b1,SAMUDRAPUR,1.0,matched
WARDHA,SELOO,64140.0,9342.4,5156.6,55.2,safe,214,,no taluka candidate above cutoff,0.0,unmatched
WARDHA,WARDHA,78650.0,11287.9,6791.1,60.2,safe,214,07134051-73f6-4db2-8518-5d5baeaa886a,WARDHA,1.0,matched
WARDHA,DEOLI,68178.0,10136.3,4349.6,42.9,safe,214,,no taluka candidate above cutoff,0.0,unmatched
WASHIM,KARANJA,81886.6,7477.2,5155.9,69.0,safe,214,a5f3db85-92d0-4277-aeb5-e60d8026d381,KARANJA,1.0,matched
WASHIM,MALEGAON,84643.1,8604.7,5585.2,64.9,safe,214,e95e112b-040b-4fb1-8bcd-a4857e86b906,MALEGAON,1.0,matched
WASHIM,MANGRULPIR,71008.5,9129.3,4961.1,54.3,safe,214,257a807a-0723-4a75-a570-5a2a49d2feab,MANORA,0.5,review
WASHIM,MANORA,70488.2,8706.8,4363.8,50.1,safe,214,257a807a-0723-4a75-a570-5a2a49d2feab,MANORA,1.0,matched
WASHIM,RISOD,84924.2,11688.3,7361.6,63.0,safe,214,ba7d30b1-d241-49e9-91f9-6bc1e504806e,RISOD,1.0,matched
WASHIM,WASHIM,88245.9,10065.5,6088.4,60.5,safe,214,cadb24d2-624f-4ddf-9fa4-72cc3f8d8a98,WASHIM,1.0,matched
YAWATMAL,OMARKHED,97835.7,14627.8,4474.0,30.6,safe,214,ca244d97-d28a-46b0-bd95-48b9ebd66e6a,UMARKHED,1.0,matched
YAWATMAL,ARNI,65767.4,8759.5,3031.8,34.6,safe,214,a8aa4592-8f53-4d79-979b-77e2da78fbb5,WANI,0.75,review
YAWATMAL,BABULGAON,53129.2,5422.6,2327.1,42.9,safe,214,c7b3631e-a123-4a6e-bb31-19d2a3d540a3,RALEGAON,0.706,review
YAWATMAL,DARAVHA,76872.2,8622.7,3611.2,41.9,safe,214,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,DIGRAS,46370.6,5909.0,2444.1,41.4,safe,214,e2236b4c-8239-46e6-aa28-a6e02a93e69d,DIGRAS,1.0,matched
YAWATMAL,GHATANJI,75790.0,10659.9,1732.7,16.3,safe,214,a8aa4592-8f53-4d79-979b-77e2da78fbb5,WANI,0.5,review
YAWATMAL,KALAMB,62832.4,6246.4,2386.2,38.2,safe,214,090842c6-ecef-48c1-af12-516b47003867,KALAMB,1.0,matched
YAWATMAL,MAHAGAON,72193.6,8168.8,4103.2,50.2,safe,214,c59393f4-0060-416f-b39d-bead0c2418b4,MAREGAON,0.75,review
YAWATMAL,NER,63372.3,5339.0,2849.3,53.4,safe,214,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,,69925.6,9289.9,1852.2,19.9,safe,214,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,PUSAD,98440.2,12506.3,4530.0,36.2,safe,215,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,RALEGAON,68676.1,7050.4,2533.3,35.9,safe,215,c7b3631e-a123-4a6e-bb31-19d2a3d540a3,RALEGAON,1.0,matched
YAWATMAL,WANI,80596.8,8230.9,2473.8,30.1,safe,215,a8aa4592-8f53-4d79-979b-77e2da78fbb5,WANI,1.0,matched
YAWATMAL,YEOTMAL,93284.0,10584.2,3726.4,35.2,safe,215,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,ZARA ZAMANI,61394.0,7643.8,1507.3,19.7,safe,215,,no taluka candidate above cutoff,0.0,unmatched
YAWATMAL,MAREGAON,57586.8,4245.0,1406.7,33.1,safe,215,c59393f4-0060-416f-b39d-bead0c2418b4,MAREGAON,1.0,matched
